image,response,input_tokens,output_tokens,error_code,error_message
"6956.jpg","Description: The bird has a long neck, long legs, and a slender body. It is predominantly grey with a white underside and a black cap on its head. Its beak is long, straight, and pointed. The bird appears to be wading in shallow water. 1. Common Name: Black-headed Heron    Scientific Name: Ardea melanocephala 2. Common Name: Grey Heron    Scientific Name: Ardea cinerea 3. Common Name: Little Blue Heron    Scientific Name: Egretta caerulea","416","115","",""
"6957.jpg","Description: The bird has a slender body with a long, thin, slightly curved bill. It has a brownish back and wings with lighter underparts. Its legs are relatively short and dark. It appears to be wading in shallow water. 1. Common Name: Curlew Sandpiper    Scientific Name: Calidris ferruginea 2. Common Name: Dunlin    Scientific Name: Calidris alpina 3. Common Name: Red-necked Stint    Scientific Name: Calidris ruficollis","245","114","",""
"6958.jpg","Description: The birds are seen in flight with a V-formation, showing long necks extended forward and long legs trailing behind. They appear to be large with a brownish body coloration. 1. Common Name: Sandhill Crane    Scientific Name: Antigone canadensis 2. Common Name: Common Crane    Scientific Name: Grus grus 3. Common Name: Whooping Crane    Scientific Name: Grus americana","398","94","",""
"6959.jpg","Description: The bird has a bright green head and chest, with a yellowish-green belly and blue wings. It has an orange beak and appears to be perched on a metal surface with food items around it. 1. Common Name: Green-cheeked Parakeet    Scientific Name: Pyrrhura molinae 2. Common Name: Blue-winged Parrotlet    Scientific Name: Forpus xanthops 3. Common Name: Orange-chinned Parakeet    Scientific Name: Brotogeris jugularis","380","115","",""
"696.jpg","Description: The bird has a long tail, a slender body, and a curved beak. Its plumage is primarily brown with lighter underparts. It appears to be feeding on fruit on the ground. 1. Common Name: Plain Chachalaca    Scientific Name: Ortalis vetula 2. Common Name: Rufous-bellied Chachalaca    Scientific Name: Ortalis wagleri 3. Common Name: Greater Roadrunner    Scientific Name: Geococcyx californianus","344","108","",""
"6960.jpg","Description: The birds have long legs, black upperparts, white underparts, and long necks. They are standing in shallow water near vegetation. 1. Common Name: Black-winged Stilt    Scientific Name: Himantopus himantopus 2. Common Name: Pied Avocet    Scientific Name: Recurvirostra avosetta 3. Common Name: White-faced Ibis    Scientific Name: Plegadis chihi","398","95","",""
"6961.jpg","Description: The bird has a bright red bill, red legs, and a long tail with a white underside. Its body is primarily grey with a black head and neck. 1. Common Name: Red-billed Blue Magpie    Scientific Name: Urocissa erythroryncha 2. Common Name: Blue Magpie    Scientific Name: Urocissa caerulea 3. Common Name: Yellow-billed Blue Magpie    Scientific Name: Urocissa flavirostris","344","104","",""
"6962.jpg","Description: The bird has a sleek body with dark grey upperparts and white underparts. It features a black cap on its head, a sharp, pointed orange beak, and relatively short legs. The tail is forked, typical of terns. 1. Common Name: Common Tern    Scientific Name: Sterna hirundo 2. Common Name: Arctic Tern    Scientific Name: Sterna paradisaea 3. Common Name: Sandwich Tern    Scientific Name: Thalasseus sandvicensis","416","111","",""
"6963.jpg","Description: The bird has a slender body with cryptic brown and white plumage, long legs, and a short, straight beak. It is standing on muddy ground near some grasses. 1. Common Name: Water Thick-knee    Scientific Name: Burhinus vermiculatus 2. Common Name: Spotted Thick-knee    Scientific Name: Burhinus capensis 3. Common Name: Senegal Thick-knee    Scientific Name: Burhinus senegalensis","470","104","",""
"6964.jpg","Description: The bird appears to be a medium-sized raptor with broad wings and a fanned tail, soaring over a wooded area. Its plumage seems to be a mix of brown tones, which suggests it may be adapted for camouflage in forested environments. 1. Common Name: Red-tailed Hawk    Scientific Name: Buteo jamaicensis 2. Common Name: Common Buzzard    Scientific Name: Buteo buteo 3. Common Name: Swainson's Hawk    Scientific Name: Buteo swainsoni","380","116","",""
"6965.jpg","Description: The bird is predominantly black with a glossy sheen, has a stout body, a thick neck, and a relatively short tail. It possesses a strong, slightly curved beak which is dark in color. The bird is standing on the ground covered with snow near some wooden structures. 1. Common Name: Carrion Crow    Scientific Name: Corvus corone 2. Common Name: American Crow    Scientific Name: Corvus brachyrhynchos 3. Common Name: Rook    Scientific Name: Corvus frugilegus","398","120","",""
"6966.jpg","Description: The birds have dark brown to black upperparts with white underparts. They possess a slender build with long wings and a forked tail. Their beaks are short and pointed, suitable for catching insects in flight. 1. Common Name: Purple Martin    Scientific Name: Progne subis 2. Common Name: Tree Swallow    Scientific Name: Tachycineta bicolor 3. Common Name: Barn Swallow    Scientific Name: Hirundo rustica","398","100","",""
"6967.jpg","Description: The bird is small with a blue cap, white cheeks, and a black stripe through the eye. It has a short stout beak and appears to be perched on a bird feeder. 1. Common Name: Eurasian Blue Tit    Scientific Name: Cyanistes caeruleus 2. Common Name: Coal Tit    Scientific Name: Periparus ater 3. Common Name: Willow Tit    Scientific Name: Poecile montanus","398","96","",""
"6968.jpg","Description: The bird has a grey head and back, a yellowish belly, and a distinctive black tail with white outer feathers. It appears to be small in size and is standing on the ground near some vegetation. 1. Common Name: Grey Wagtail    Scientific Name: Motacilla cinerea 2. Common Name: Yellow Wagtail    Scientific Name: Motacilla flava 3. Common Name: White Wagtail    Scientific Name: Motacilla alba","380","100","",""
"6969.jpg","Description: The bird has a bald head with pinkish-red skin, a short hooked beak, and dark brown plumage. It appears to be a scavenger, likely found in grassland or savanna habitats. 1. Common Name: Lappet-faced Vulture    Scientific Name: Torgos tracheliotos 2. Common Name: Hooded Vulture    Scientific Name: Necrosyrtes monachus 3. Common Name: White-backed Vulture    Scientific Name: Gyps africanus","416","109","",""
"697.jpg","Description: The image shows two birds in flight against a clear blue sky. The bird on the left has long legs extending behind it, a long neck, and a slender body with a light-colored head and darker wings. The bird on the right has a robust body, broad wings with a mottled pattern of light and dark feathers, and a short tail. 1. Common Name: Sandhill Crane    Scientific Name: Antigone canadensis 2. Common Name: Red-tailed Hawk    Scientific Name: Buteo jamaicensis 3. Common Name: Common Crane    Scientific Name: Gr","308","128","",""
"6970.jpg","Description: The bird has a slender body with light gray plumage on its back and wings, a white head and underparts, and a dark bill. It appears to be floating on water. 1. Common Name: Ring-billed Gull    Scientific Name: Larus delawarensis 2. Common Name: California Gull    Scientific Name: Larus californicus 3. Common Name: Herring Gull    Scientific Name: Larus argentatus","380","99","",""
"6971.jpg","Description: The bird has a slender body with a sharp, pointed beak. It displays a striking yellow throat and chest, contrasting with black and white striped wings and back. Its head is marked with a black stripe through the eye and a yellow supercilium above it. The tail appears long and slightly forked. 1. Common Name: Townsend's Warbler    Scientific Name: Setophaga townsendi 2. Common Name: Yellow-throated Warbler    Scientific Name: Setophaga dominica 3. Common Name: Cape May Warbler    Scientific Name: Setophaga tigrina","398","128","",""
"6972.jpg","Description: The bird has long pink legs, a white body with black markings on its wings and back, a black face, and a long, thin, black beak. It is standing near water on rocky terrain. 1. Common Name: Black-winged Stilt    Scientific Name: Himantopus himantopus 2. Common Name: Andean Stilt    Scientific Name: Himantopus andinus 3. Common Name: Black-necked Stilt    Scientific Name: Himantopus mexicanus","380","108","",""
"6973.jpg","Description: The bird has a reddish-orange tail, a dark brown back, and a light-colored underside. It appears to be perched on a wooden post with a slightly upright posture. 1. Common Name: American Redstart    Scientific Name: Setophaga ruticilla 2. Common Name: Black Redstart    Scientific Name: Phoenicurus ochruros 3. Common Name: Common Redstart    Scientific Name: Phoenicurus phoenicurus","398","101","",""
"6974.jpg","Description: The bird has a predominantly olive-green body with a yellow stripe above its eye extending towards the back of its head. It has a stout, slightly curved beak that is dark in color. Its wings and tail appear to be darker, almost grayish-brown, contrasting with the lighter green of its body. The bird is perched on a branch with large green leaves in the background. 1. Common Name: Bananaquit    Scientific Name: Coereba flaveola 2. Common Name: Yellow-crowned Euphonia    Scientific Name: Euphonia luteicapilla 3. Common","398","128","",""
"6975.jpg","Description: The birds are large with long legs and necks, predominantly pink plumage, and are seen wading in shallow water. 1. Common Name: American Flamingo    Scientific Name: Phoenicopterus ruber 2. Common Name: Greater Flamingo    Scientific Name: Phoenicopterus roseus 3. Common Name: Chilean Flamingo    Scientific Name: Phoenicopterus chilensis","398","92","",""
"6976.jpg","Description: The bird has a slender build with a white throat, black and white striped crown, and brownish-gray upperparts. It has a short, conical beak and is perched on a branch holding an insect. 1. Common Name: White-crowned Sparrow    Scientific Name: Zonotrichia leucophrys 2. Common Name: Golden-crowned Sparrow    Scientific Name: Zonotrichia atricapilla 3. Common Name: Chipping Sparrow    Scientific Name: Spizella passerina","380","115","",""
