image,response,input_tokens,output_tokens,error_code,error_message
"6792.jpg","Common Name: Pied Kingfisher Scientific Name: Ceryle rudis","314","18","",""
"6793.jpg","Common Name: Yellow-throated Warbler Scientific Name: Setophaga dominica","404","20","",""
"6794.jpg","Common Name: Rufous Nightjar Scientific Name: Caprimulgus rufus","332","20","",""
"6795.jpg","Common Name: European Serin Scientific Name: Serinus serinus","314","16","",""
"6796.jpg","Common Name: Mallard Scientific Name: Anas platyrhynchos","296","18","",""
"6797.jpg","Common Name: Semipalmated Plover Scientific Name: Charadrius semipalmatus","314","23","",""
"6798.jpg","Common Name: Chipping Sparrow Scientific Name: Spizella passerina","332","18","",""
"6799.jpg","Common Name: Common Merganser Scientific Name: Mergus merganser","332","19","",""
"68.jpg","Common Name: Black-billed Magpie Scientific Name: Pica hudsonia","314","19","",""
"680.jpg","Common Name: Northern Gannet Scientific Name: Morus bassanus","332","17","",""
"6800.jpg","Common Name: Black-backed Gull Scientific Name: Larus marinus","332","17","",""
"6801.jpg","Common Name: Savannah Sparrow Scientific Name: Passerculus sandwichensis","404","17","",""
"6802.jpg","Common Name: Black-legged Kittiwake Scientific Name: Rissa tridactyla","314","20","",""
"6803.jpg","Common Name: Wattled Jacana Scientific Name: Jacana jacana","332","17","",""
"6804.jpg","Common Name: Red-billed Blue Magpie Scientific Name: Urocissa erythroryncha","332","23","",""
"6805.jpg","Common Name: Summer Tanager Scientific Name: Piranga rubra","332","16","",""
"6806.jpg","Common Name: Tree Swallow Scientific Name: Tachycineta bicolor","314","18","",""
"6807.jpg","Common Name: Common Buzzard Scientific Name: Buteo buteo","422","17","",""
"6808.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","332","20","",""
"6809.jpg","Common Name: Ruddy Turnstone Scientific Name: Arenaria interpres","314","17","",""
"681.jpg","Common Name: Snowy Egret Scientific Name: Egretta thula","404","18","",""
"6810.jpg","Common Name: Snowy Egret Scientific Name: Egretta thula","404","18","",""
"6811.jpg","Common Name: Ruffed Grouse Scientific Name: Bonasa umbellus","314","19","",""
"6812.jpg","Common Name: Eastern Wood-Pewee Scientific Name: Contopus virens","296","19","",""
"6813.jpg","Common Name: Grasshopper Sparrow Scientific Name: Ammodramus savannarum","296","22","",""
"6814.jpg","Common Name: Long-billed Thrasher Scientific Name: Toxostoma redivivum","314","22","",""
"6815.jpg","Common Name: Brown Pelican Scientific Name: Pelecanus occidentalis","332","19","",""
"6816.jpg","Common Name: Blue-gray Gnatcatcher Scientific Name: Polioptila caerulea","368","22","",""
"6817.jpg","Common Name: Anhinga Scientific Name: Anhinga anhinga","332","21","",""
"6818.jpg","Common Name: American Crow Scientific Name: Corvus brachyrhynchos","332","20","",""
"6819.jpg","Common Name: Yellow-shafted Flicker Scientific Name: Colaptes auratus","278","22","",""
"682.jpg","Common Name: Eurasian Nuthatch Scientific Name: Sitta europaea","386","18","",""
"6820.jpg","Common Name: Black-winged Stilt Scientific Name: Himantopus himantopus","314","20","",""
"6821.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","332","20","",""
"6822.jpg","Common Name: Black Stork Scientific Name: Ciconia nigra","314","17","",""
"6823.jpg","Common Name: Common Murre Scientific Name: Uria aalge","314","17","",""
"6824.jpg","Common Name: Gila Woodpecker Scientific Name: Melanerpes uropygialis","404","22","",""
"6825.jpg","Common Name: White-crowned Sparrow Scientific Name: Zonotrichia leucophrys","314","23","",""
"6826.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","332","16","",""
"6827.jpg","Common Name: Black-headed Heron Scientific Name: Ardea melanocephala","314","19","",""
"6828.jpg","Common Name: Rufous-bellied Thrush Scientific Name: Turdus rufiventris","332","23","",""
"6829.jpg","Common Name: Yellow-throated Warbler Scientific Name: Setophaga dominica","422","20","",""
"683.jpg","Common Name: Yellow-vented Bulbul Scientific Name: Pycnonotus goiavier","314","22","",""
"6830.jpg","Common Name: Belted Kingfisher Scientific Name: Megaceryle alcyon","387","21","",""
"6831.jpg","Common Name: Black-naped Oriole Scientific Name: Oriolus chinensis","314","19","",""
"6832.jpg","Common Name: Northern Wheatear Scientific Name: Oenanthe oenanthe","314","19","",""
"6833.jpg","Common Name: Brown Thrasher Scientific Name: Toxostoma rufum","278","19","",""
"6834.jpg","Common Name: Changeable Hawk-Eagle Scientific Name: Spizaetus cirrhatus","314","20","",""
"6835.jpg","Common Name: Common Grackle Scientific Name: Quiscalus quiscula","332","18","",""
"6836.jpg","Common Name: Vermilion Flycatcher Scientific Name: Pyrocephalus rubinus","314","20","",""
"6837.jpg","Common Name: Coconut Palm Scientific Name: Cocos nucifera","332","17","",""
"6838.jpg","Common Name: Eurasian Treecreeper Scientific Name: Certhia familiaris","332","20","",""
"6839.jpg","Common Name: Summer Tanager Scientific Name: Piranga rubra","332","16","",""
"684.jpg","Common Name: Blue-winged Parrotlet Scientific Name: Forpus xanthops","332","20","",""
"6840.jpg","Common Name: Golden Eagle Scientific Name: Aquila chrysaetos","404","18","",""
"6841.jpg","Common Name: Eurasian Blue Tit Scientific Name: Cyanistes caeruleus","314","18","",""
"6842.jpg","Common Name: White Stork Scientific Name: Ciconia ciconia","314","18","",""
"6843.jpg","Common Name: Common Tern Scientific Name: Sterna hirundo","332","17","",""
"6844.jpg","Common Name: Purple Martin Scientific Name: Progne subis","314","15","",""
"6845.jpg","Common Name: Asian Glossy Starling Scientific Name: Aplonis panayensis","332","20","",""
"6846.jpg","Common Name: Acadian Flycatcher Scientific Name: Empidonax virescens","314","21","",""
"6847.jpg","Common Name: Green Jay Scientific Name: Cyanocorax yncas","314","18","",""
"6848.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","422","16","",""
"6849.jpg","Common Name: Red-necked Phalarope Scientific Name: Phalaropus lobatus","314","20","",""
"685.jpg","Common Name: House Wren Scientific Name: Troglodytes aedon","332","19","",""
"6850.jpg","Common Name: Eurasian Coot Scientific Name: Fulica atra","332","17","",""
"6851.jpg","Common Name: Willie Wagtail Scientific Name: Rhipidura javanica","314","19","",""
"6852.jpg","Common Name: Grey Wagtail Scientific Name: Motacilla cinerea","332","17","",""
"6853.jpg","Common Name: Red-breasted Nuthatch Scientific Name: Sitta canadensis","314","20","",""
"6854.jpg","Common Name: Black-headed Heron Scientific Name: Ardea melanocephala","314","19","",""
"6855.jpg","Common Name: Green-crowned Brilliant Scientific Name: Heliodoxa jacula","314","19","",""
"6856.jpg","Common Name: Common Swift Scientific Name: Apus apus","350","15","",""
"6857.jpg","Common Name: Smooth-billed Ani Scientific Name: Crotophaga ani","350","19","",""
"6858.jpg","Common Name: Little Gull Scientific Name: Larus minutus","314","16","",""
"6859.jpg","Common Name: Mute Swan Scientific Name: Cygnus olor","314","17","",""
"686.jpg","Common Name: Golden Eagle Scientific Name: Aquila chrysaetos","332","18","",""
"6860.jpg","Common Name: Southern Lapwing Scientific Name: Vanellus chilensis","332","18","",""
"6861.jpg","Common Name: Egyptian Goose Scientific Name: Alopochen aegyptiaca","314","20","",""
"6862.jpg","Common Name: Willie Wagtail Scientific Name: Rhipidura javanica","332","19","",""
"6863.jpg","Common Name: Hermit Thrush Scientific Name: Catharus guttatus","314","17","",""
"6864.jpg","Common Name: Black-headed Weaver Scientific Name: Ploceus melanocephalus","332","20","",""
"6865.jpg","Common Name: Herring Gull Scientific Name: Larus argentatus","386","17","",""
"6866.jpg","Common Name: New Holland Honeyeater Scientific Name: Phylidonyris novaehollandiae","386","23","",""
"6867.jpg","Common Name: European Nightjar Scientific Name: Caprimulgus europaeus","314","19","",""
"6868.jpg","Common Name: Magellanic Penguin Scientific Name: Spheniscus magellanicus","332","21","",""
"6869.jpg","Common Name: Little Ringed Plover Scientific Name: Charadrius dubius","332","20","",""
"687.jpg","Common Name: European Robin Scientific Name: Erithacus rubecula","350","17","",""
"6870.jpg","Common Name: Black-backed Gull Scientific Name: Larus marinus","332","17","",""
"6871.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","332","16","",""
"6872.jpg","Common Name: Brown Creeper Scientific Name: Certhia americana","206","17","",""
"6873.jpg","Common Name: American Crow Scientific Name: Corvus brachyrhynchos","332","20","",""
"6874.jpg","Common Name: Pacific Parrotlet Scientific Name: Forpus coelestis","332","19","",""
"6875.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","332","16","",""
"6876.jpg","Common Name: Ringed Kingfisher Scientific Name: Megaceryle torquata","296","21","",""
"6877.jpg","Common Name: Brown Thrasher Scientific Name: Toxostoma rufum","314","19","",""
"6878.jpg","Common Name: Rufous Treepie Scientific Name: Dendrocitta vagabunda","314","21","",""
"6879.jpg","Common Name: Water Thick-knee Scientific Name: Burhinus vermiculatus","368","20","",""
"688.jpg","Common Name: White Stork Scientific Name: Ciconia ciconia","314","18","",""
"6880.jpg","Common Name: Great Kiskadee Scientific Name: Pitangus sulphuratus","404","20","",""
"6881.jpg","Common Name: Black-winged Stilt Scientific Name: Himantopus himantopus","332","20","",""
"6882.jpg","Common Name: Cassin's Kingbird Scientific Name: Tyrannus vociferans","332","20","",""
"6883.jpg","Common Name: Purple Sandpiper Scientific Name: Calidris maritima","332","19","",""
"6884.jpg","Common Name: European Nightjar Scientific Name: Caprimulgus europaeus","218","19","",""
"6885.jpg","Common Name: Superb Starling Scientific Name: Lamprotornis superbus","314","19","",""
"6886.jpg","Common Name: Red-shouldered Hawk Scientific Name: Buteo lineatus","314","19","",""
"6887.jpg","Common Name: Greylag Goose Scientific Name: Anser anser","314","17","",""
"6888.jpg","Common Name: Eurasian Coot Scientific Name: Fulica atra","332","17","",""
"6889.jpg","Common Name: Cape Glossy Starling Scientific Name: Lamprotornis nitens","314","20","",""
"689.jpg","Common Name: Little Gull Scientific Name: Larus minutus","314","16","",""
"6890.jpg","Common Name: Blue Grosbeak Scientific Name: Passerina caerulea","314","19","",""
"6891.jpg","Common Name: Blue Magpie Scientific Name: Urocissa erythroryncha","332","20","",""
"6892.jpg","Common Name: Surfbird Scientific Name: Aphriza virgata","332","18","",""
"6893.jpg","Common Name: European Magpie Scientific Name: Pica pica","170","16","",""
"6894.jpg","Common Name: Bean Goose Scientific Name: Anser fabalis","332","15","",""
"6895.jpg","Common Name: Dark-eyed Junco Scientific Name: Junco hyemalis","350","18","",""
"6896.jpg","Common Name: Grasshopper Sparrow Scientific Name: Ammodramus savannarum","314","22","",""
"6897.jpg","Common Name: Palm Warbler Scientific Name: Setophaga palmarum","350","18","",""
"6898.jpg","Common Name: Little Grebe Scientific Name: Tachybaptus ruficollis","314","22","",""
"6899.jpg","Common Name: Little Cormorant Scientific Name: Microcarbo niger","332","18","",""
"69.jpg","Common Name: Green Jay Scientific Name: Cyanocorax yncas","314","18","",""
"690.jpg","Common Name: Willet Scientific Name: Tringa semipalmata","314","18","",""
"6900.jpg","Common Name: Brown Pelican Scientific Name: Pelecanus occidentalis","314","19","",""
"6901.jpg","Common Name: Black Stork Scientific Name: Ciconia nigra","314","17","",""
"6902.jpg","Common Name: Peregrine Falcon Scientific Name: Falco peregrinus","260","19","",""
"6903.jpg","Common Name: Yellow-bellied Sapsucker Scientific Name: Sphyrapicus varius","296","22","",""
"6904.jpg","Common Name: European Nightjar Scientific Name: Caprimulgus europaeus","332","19","",""
"6905.jpg","Common Name: Eurasian Wryneck Scientific Name: Jynx torquilla","332","20","",""
"6906.jpg","Common Name: Rock Pipit Scientific Name: Anthus petrosus","332","17","",""
"6907.jpg","Common Name: New Zealand Robin Scientific Name: Petroica longipes","404","16","",""
"6908.jpg","Common Name: Scarlet Minivet Scientific Name: Pericrocotus speciosus","314","19","",""
"6909.jpg","Common Name: Blue-faced Honeyeater Scientific Name: Entomyzon cyanotis","404","20","",""
"691.jpg","Common Name: Common Raven Scientific Name: Corvus corax","386","16","",""
"6910.jpg","Common Name: White-throated Kingfisher Scientific Name: Halcyon smyrnensis","422","23","",""
"6911.jpg","Common Name: Asian Koel Scientific Name: Eudynamys scolopaceus","368","21","",""
"6912.jpg","Common Name: Eastern Screech-Owl Scientific Name: Megascops asio","332","20","",""
"6913.jpg","Common Name: Swamp Sparrow Scientific Name: Melospiza georgiana","350","18","",""
"6914.jpg","Common Name: Semipalmated Sandpiper Scientific Name: Calidris pusilla","314","21","",""
"6915.jpg","Common Name: American Kestrel Scientific Name: Falco sparverius","314","18","",""
"6916.jpg","Common Name: Red-billed Hornbill Scientific Name: Tockus erythrorhynchus","332","23","",""
"6917.jpg","Common Name: Spur-winged Lapwing Scientific Name: Vanellus spinosus","332","21","",""
"6918.jpg","Common Name: Yellow-bellied Sapsucker Scientific Name: Sphyrapicus varius","332","22","",""
"6919.jpg","Common Name: Ashy Drongo Scientific Name: Dicrurus leucophaeus","332","22","",""
"692.jpg","Common Name: Willie Wagtail Scientific Name: Rhipidura javanica","314","19","",""
"6920.jpg","Common Name: Egyptian Goose Scientific Name: Alopochen aegyptiaca","332","20","",""
"6921.jpg","Common Name: Boat-tailed Grackle Scientific Name: Quiscalus major","314","18","",""
"6922.jpg","Common Name: Violet-backed Starling Scientific Name: Cinnyris asiaticus","314","19","",""
"6923.jpg","Common Name: Black-headed Gull Scientific Name: Chroicocephalus ridibundus","314","22","",""
"6924.jpg","Common Name: European Magpie Scientific Name: Pica pica","314","16","",""
"6925.jpg","Common Name: Palm Warbler Scientific Name: Setophaga palmarum","314","18","",""
"6926.jpg","Common Name: Black Vulture Scientific Name: Coragyps atratus","314","17","",""
"6927.jpg","Common Name: Plain Chachalaca Scientific Name: Ortalis vetula","314","18","",""
"6928.jpg","Common Name: Gray-cowled Woodswallow Scientific Name: Artamus cinereus","350","21","",""
"6929.jpg","Common Name: Red-tailed Hawk Scientific Name: Buteo jamaicensis","350","20","",""
"693.jpg","Common Name: Black-headed Weaver Scientific Name: Ploceus melanocephalus","278","20","",""
"6930.jpg","Common Name: Common Grackle Scientific Name: Quiscalus quiscula","314","18","",""
"6931.jpg","Common Name: Great Horned Owl Scientific Name: Bubo virginianus","332","18","",""
"6932.jpg","Common Name: Red-breasted Nuthatch Scientific Name: Sitta canadensis","314","20","",""
"6933.jpg","Common Name: Purple Martin Scientific Name: Progne subis","314","15","",""
"6934.jpg","Common Name: Sanderling Scientific Name: Calidris alba","332","17","",""
"6935.jpg","Common Name: House Sparrow Scientific Name: Passer domesticus","404","16","",""
"6936.jpg","Common Name: Semipalmated Sandpiper Scientific Name: Calidris pusilla","350","21","",""
"6937.jpg","Common Name: Northern Rough-winged Swallow Scientific Name: Stelgidopteryx serripennis","314","24","",""
"6938.jpg","Common Name: American Coot Scientific Name: Fulica americana","332","16","",""
"6939.jpg","Common Name: Northern Gannet Scientific Name: Morus bassanus","332","17","",""
"694.jpg","Common Name: Willie Wagtail Scientific Name: Rhipidura javanica","314","19","",""
